Book Name,Book Author,Price,URL
C. Sallusti Crispi De Coniuratione Catilinae Liber De Bello Iugurthino Liber,by Sallusti W. W. Capes,"£38,19",https://wob.com/en-gb/rare-books/sallusti-w-w-capes/c-sallusti-crispi-de-coniuratione-catilinae-liber-de-bello-iugurthino-liber/1701876339ABS
The Virgin and the Gipsy & The Fox,by D. H. Lawrence,"£38,19",https://wob.com/en-gb/rare-books/d-h-lawrence/the-virgin-and-the-gipsy-the-fox/1701677810ADA
"Later English Romanesque Sculpture, 1140-1210 (Chapters in Art S.)",by George Zarnecki,"£38,19",https://wob.com/en-gb/rare-books/george-zarnecki/later-english-romanesque-sculpture-1140-1210-chapters-in-art-s/1701190326MXP
The Operators,by Allan Prior,"£38,19",https://wob.com/en-gb/rare-books/allan-prior/the-operators/1701178525IEV
Book Name,Book Author,Price,URL
Round - Up On Exmoor,by Mary De la Mahotiere,"£38,19",https://wob.com/en-gb/rare-books/mary-de-la-mahotiere/round-up-on-exmoor/1700487511DPB
Il Mercante di Venezia. Otello. Re Lear. Macbeth. Amleto. Romeo E Giulietta.,by William Shakespeare,"£38,19",https://wob.com/en-gb/rare-books/william-shakespeare/il-mercante-di-venezia-otello-re-lear-macbeth-amleto-romeo-e-giulietta/1700225820MXP
Dianetics,by L. Ron Hubbard,"£38,19",https://wob.com/en-gb/rare-books/l-ron-hubbard/dianetics/1699459348GMX
Blanaid: And Other Irish Histortical And Legendary Poems From The Gaelic,by T. D. Sullivan,"£38,19",https://wob.com/en-gb/rare-books/t-d-sullivan/blanaid-and-other-irish-histortical-and-legendary-poems-from-the-gaelic/1697111457BWD
A Son of Kabira,by Davis Sebukima,"£38,19",https://wob.com/en-gb/rare-books/davis-sebukima/a-son-of-kabira/1695373353BAB
Pleas of the Crown 1716-1721 Vol. II,by William Hawkins,"£38,19",https://wob.com/en-gb/rare-books/william-hawkins/pleas-of-the-crown-1716-1721-vol-ii/1695363047BAB
Ioannis Wiclif De Compositione Hominis,by Rudolf Beer,"£38,19",https://wob.com/en-gb/rare-books/rudolf-beer/ioannis-wiclif-de-compositione-hominis/1695361959BAB
An Index to the Early Printed Books in the British Museum,by Robert Proctor,"£38,19",https://wob.com/en-gb/rare-books/robert-proctor/an-index-to-the-early-printed-books-in-the-british-museum/1695361041BAB
Words and Objections: Essays on the Work of W. V. Quine,by Donald Davidson (Ed.),"£38,19",https://wob.com/en-gb/rare-books/donald-davidson-ed/words-and-objections-essays-on-the-work-of-w-v-quine/1695302144ALK
Miss Mapp,by E. F. Benson,"£38,19",https://wob.com/en-gb/rare-books/e-f-benson/miss-mapp/1695298685BAB
And Away...,by Bob Mortimer,"£38,19",https://wob.com/en-gb/rare-books/bob-mortimer/and-away/1695298085CAB
"The Window Seat, Or, Life Observed",by R. H. Mottram,"£38,19",https://wob.com/en-gb/rare-books/r-h-mottram/the-window-seat-or-life-observed/1695291759ALK
Political Ethics and the Voter,by THomas A. Rousse (ed.),"£38,19",https://wob.com/en-gb/rare-books/thomas-a-rousse-ed/political-ethics-and-the-voter/1695287322BAB
Altruism,by P. V. Kanal,"£38,19",https://wob.com/en-gb/rare-books/p-v-kanal/altruism/1695286740BAB
Kent County Hymn Book,by Anon,"£38,19",https://wob.com/en-gb/rare-books/anon/kent-county-hymn-book/1695209902BAB
What Shall We Talk About?,,"£38,19",https://wob.com/en-gb/rare-books/what-shall-we-talk-about/1695209748BAB
William's Wild Day Out,by Meriol Trevor,"£38,19",https://wob.com/en-gb/rare-books/meriol-trevor/william-s-wild-day-out/1695208287ALK
Common English Sayings,by Albert Johnson,"£38,19",https://wob.com/en-gb/rare-books/albert-johnson/common-english-sayings/1695198669BAB
Tricking The Batsman,by C.V. Grimmett,"£38,19",https://wob.com/en-gb/rare-books/c-v-grimmett/tricking-the-batsman/1695129279ALK
The Complete English-Hebrew Dictionary Volume I (A-L),by Reuben Alcalay,"£38,19",https://wob.com/en-gb/rare-books/reuben-alcalay/the-complete-english-hebrew-dictionary-volume-i-a-l/1695111788ADA
Caniadau,by W. J. Gruffydd,"£38,19",https://wob.com/en-gb/rare-books/w-j-gruffydd/caniadau/1695111193IEV
A Guide to Exporting,by Thomas Mansel Hodges,"£38,19",https://wob.com/en-gb/rare-books/thomas-mansel-hodges/a-guide-to-exporting/1695034138ABS
Coventry's Heritage: An Introduction To The History Of The City,by Levi Fox,"£38,19",https://wob.com/en-gb/rare-books/levi-fox/coventry-s-heritage-an-introduction-to-the-history-of-the-city/1695030860ALK
A Survey of Primitive Money. The Beginnings of Currency,by A. Hingston Quiggin,"£38,19",https://wob.com/en-gb/rare-books/a-hingston-quiggin/a-survey-of-primitive-money-the-beginnings-of-currency/1695027941ADA
Nouvelles,by Stendhal,"£38,19",https://wob.com/en-gb/rare-books/stendhal/nouvelles/1695020204ADA
Myth and Ritual,"by A. M. Blackman, et. al.","£38,19",https://wob.com/en-gb/rare-books/a-m-blackman-et-al/myth-and-ritual/1695019205ADA
Warne's Every-day Cookery,by Mary Jewry,"£38,19",https://wob.com/en-gb/rare-books/mary-jewry/warne-s-every-day-cookery/1694777751ADA
Pleasant Memories Of Darlington And Neighbourhood,by John Bousfield,"£38,19",https://wob.com/en-gb/rare-books/john-bousfield/pleasant-memories-of-darlington-and-neighbourhood/1693898149IEV
Pushkin,by Eugene Onegin,"£38,19",https://wob.com/en-gb/rare-books/eugene-onegin/pushkin/1693398711ABS
Florence: Ordeal by Water,by Katherine Kressman Taylor,"£38,19",https://wob.com/en-gb/rare-books/katherine-kressman-taylor/florence-ordeal-by-water/1688379969LEE
The Embassy Murder,by Arthur Hodges,"£38,19",https://wob.com/en-gb/rare-books/arthur-hodges/the-embassy-murder/1686304729ADA
Great Britain and the Commonwealth,by James Alexander Williamson,"£38,19",https://wob.com/en-gb/rare-books/james-alexander-williamson/great-britain-and-the-commonwealth/1685471327GEO
English Scottish & Welsh Landscape 1700- C.1860 Verses,by John Betjeman & Geoffrey Taylor (Eds.),"£38,19",https://wob.com/en-gb/rare-books/john-betjeman-geoffrey-taylor/english-scottish-welsh-landscape-1700-c-1860-verses/1685466072GEO
Oor Gode En Afgode,by Marthinus Versfeld,"£38,19",https://wob.com/en-gb/rare-books/marthinus-versfeld/oor-gode-en-afgode/1684481150TMB
Waiting,by G. H. S. Walpole,"£38,19",https://wob.com/en-gb/rare-books/g-h-s-walpole/waiting/1684479691MHP
A Young Lady Of Quality,by Emma Leslie,"£38,19",https://wob.com/en-gb/rare-books/emma-leslie/a-young-lady-of-quality/1684414411TMB
Map Of Roman Britain Third Edition,by Unstated,"£38,19",https://wob.com/en-gb/rare-books/unstated/map-of-roman-britain-third-edition/1684412208TMB
The Art Journal 1905,by Anon,"£38,19",https://wob.com/en-gb/rare-books/anon/the-art-journal-1905/1684408259MHA
A New Impulse in Art,by Arild Rosenkrantz,"£38,19",https://wob.com/en-gb/rare-books/arild-rosenkrantz/a-new-impulse-in-art/1684392340MHP
The Merck Veterinary Manual,by Unstated,"£38,19",https://wob.com/en-gb/rare-books/unstated/the-merck-veterinary-manual/1684315483TMB
The English Bible Vol I,by John Eadie,"£38,19",https://wob.com/en-gb/rare-books/john-eadie/the-english-bible-vol-i/1684230953TMB
Inspector Jackson Goes North,by David T Lindsay,"£38,19",https://wob.com/en-gb/rare-books/david-t-lindsay/inspector-jackson-goes-north/1684226666MHA
"Master Mariner Extraordinary : The Life and Times of Captain Edward Theaker of Staithes 1786-1865 (Regional studies. Series 1 No. 2) - english Howard,",by John Howard,"£38,19",https://wob.com/en-gb/rare-books/john-howard/master-mariner-extraordinary-the-life-and-times-of-captain-edward-theaker-of-sta/1684217375TMB
The Book Of Common Prayer And Administration Of The Sacraments And Other Rites And Ceremonies Of The Church Of England,by Unstated,"£38,19",https://wob.com/en-gb/rare-books/unstated/the-book-of-common-prayer-and-administration-of-the-sacraments-and-other-rites-a/1684156079TMB
Addington,by Philip Ziegler,"£38,19",https://wob.com/en-gb/rare-books/philip-ziegler/addington/1684138645MEP
Down By The Claddagh,by Peadar O Dowd,"£38,19",https://wob.com/en-gb/rare-books/peadar-o-dowd/down-by-the-claddagh/1683798891TMB
"A Collection of New, Standard, and Popular Humorous Songs",by J. L. Hatton,"£38,19",https://wob.com/en-gb/rare-books/j-l-hatton/a-collection-of-new-standard-and-popular-humorous-songs/1683003114ADA
A Watch of Nightingales,by Geoffrey Keynes & Peter Davidson,"£38,19",https://wob.com/en-gb/rare-books/geoffrey-keynes-peter-davidson/a-watch-of-nightingales/1682504280EMB
Book Name,Book Author,Price,URL
Don't Blame Me!,by Richard Hughes,£38.19,https://wob.com/en-gb/rare-books/richard-hughes/don-t-blame-me/1682495915IEV
British Cartoonists Album Number 2,"by Scott, Ian J. Editor",£38.19,https://wob.com/en-gb/rare-books/scott-ian-j-editor/british-cartoonists-album-number-2/1682314742BWT
The Dramatic Works of William Shakspeare,by William Shakspeare,£38.19,https://wob.com/en-gb/rare-books/william-shakspeare/the-dramatic-works-of-william-shakspeare/1682063282MHA
"Margaret Ogilvy & The Little White Bird, (The Works of J.M. Barrie)",by J M.Barrie,£38.19,https://wob.com/en-gb/rare-books/j-m-barrie/margaret-ogilvy-the-little-white-bird-the-works-of-j-m-barrie/1681979378MHA
Aus Den Memoiren Einer Furstentochter,by R. Waldmuller,£38.19,https://wob.com/en-gb/rare-books/r-waldmuller/aus-den-memoiren-einer-furstentochter/1681718642MEP
Tamieion Concordantiae omnium vocum Novi Testamenti Graeci,by C. H. Bruder,£38.19,https://wob.com/en-gb/rare-books/c-h-bruder/tamieion-concordantiae-omnium-vocum-novi-testamenti-graeci/1673557634BDB
The Scandal Monger,by T. H. White,£38.19,https://wob.com/en-gb/rare-books/t-h-white/the-scandal-monger/1673266120CLB
"War, The Liberator And Other Pieces : With A Memoir",by E.A.Mackintosh,£38.19,https://wob.com/en-gb/rare-books/e-a-mackintosh/war-the-liberator-and-other-pieces-with-a-memoir/1664202243ANA
Inferno,by Henri Barbusse,£38.19,https://wob.com/en-gb/rare-books/henri-barbusse/inferno/1664201596IEV
The Girl With The Louding Voice: 'A Story Of Courage That Will Win Over Your Heart' Stylist,by Abi Dare,£38.19,https://wob.com/en-gb/rare-books/abi-dare/the-girl-with-the-louding-voice-a-story-of-courage-that-will-win-over-your-heart/1640245622LSA
Memoirs of Lieutenant-General Sir Thomas Picton; Vol. II,by H.B. Robinson,£38.19,https://wob.com/en-gb/rare-books/h-b-robinson/memoirs-of-lieutenant-general-sir-thomas-picton-vol-ii/1638525725LSA
Sir Ebenezer Howard and the Town Planning Movement,by Dugald MacFadyen,£38.19,https://wob.com/en-gb/rare-books/dugald-macfadyen/sir-ebenezer-howard-and-the-town-planning-movement/1638358501IEV
Art and Human Intelligence,by Victorino Tejera,£38.09,https://wob.com/en-gb/rare-books/victorino-tejera/art-and-human-intelligence/1704792855ADA
Trees of the Australian Bush,"by Eric Worrell, Lois Sourry",£38.09,https://wob.com/en-gb/rare-books/eric-worrell-lois-sourry/trees-of-the-australian-bush/1704184958ALK
H. E. Atkins: Doyen of British Chess Champions,by R. N. Coles,£38.09,https://wob.com/en-gb/rare-books/r-n-coles/h-e-atkins-doyen-of-british-chess-champions/1703163543CAB
Larval Forms And Other Zoological Verses,by Walter Garstang,£38.09,https://wob.com/en-gb/rare-books/walter-garstang/larval-forms-and-other-zoological-verses/1702556399ABS
Vailima Letters,by Robert Louis Stevenson,£38.09,https://wob.com/en-gb/rare-books/robert-louis-stevenson/vailima-letters/1701951211ADA
The Prescriber,by John H. Clarke,£38.09,https://wob.com/en-gb/rare-books/john-h-clarke/the-prescriber/1701863888CAB
Jane's Parlour,by O. Douglas,£38.09,https://wob.com/en-gb/rare-books/o-douglas/jane-s-parlour/1701435393ADA
Being Mentally Ill,by Thomas Joel Scheff,£38.09,https://wob.com/en-gb/rare-books/thomas-joel-scheff/being-mentally-ill/1701261473CTS
Capitalism is Socialism with Economic Adjustments,by J. Taylor Peddie,£38.09,https://wob.com/en-gb/rare-books/j-taylor-peddie/capitalism-is-socialism-with-economic-adjustments/1701257907BWS
"An Oxford University Chest, Comprising a description of the present state of the Town and University of Oxford, With an itinerary arranged alphabetically",by John Betjeman,£38.09,https://wob.com/en-gb/rare-books/john-betjeman/an-oxford-university-chest-comprising-a-description-of-the-present-state-of-the/1701180963IEV
The Visitation of the County of Rutland begun by Fran. Burghill and Gregory King 1681-2,by Various,£38.09,https://wob.com/en-gb/rare-books/various/the-visitation-of-the-county-of-rutland-begun-by-fran-burghill-and-gregory-king/1701096285BLG
Tibetan Tales,by Geoffrey T. Bull,£38.09,https://wob.com/en-gb/rare-books/geoffrey-t-bull/tibetan-tales/1701090623IEV
Electromagnetic Theory,by Julius Adams Stratton,£38.09,https://wob.com/en-gb/rare-books/julius-adams-stratton/electromagnetic-theory/1700747808ALK
Refrigerating Principles and Practices,by Norman Sharpe,£38.09,https://wob.com/en-gb/rare-books/norman-sharpe/refrigerating-principles-and-practices/1700665290IEV
Auchinleck - A Critical Biography,by John Connell,£38.09,https://wob.com/en-gb/rare-books/john-connell/auchinleck-a-critical-biography/1700562588ALK
The Fat of the Land,by John Seymour,£38.09,https://wob.com/en-gb/rare-books/john-seymour/the-fat-of-the-land/1700491500IEV
Aerodynamics,by E. F. Relf,£38.09,https://wob.com/en-gb/rare-books/e-f-relf/aerodynamics/1700215391DPB
Death Squads in Morocco,by Terry Brennan,£38.09,https://wob.com/en-gb/rare-books/terry-brennan/death-squads-in-morocco/1700140736DPB
Work A Story of Experience and Beginning Again,by Louisa M. Alcott,£38.09,https://wob.com/en-gb/rare-books/louisa-m-alcott/work-a-story-of-experience-and-beginning-again/1697706202CAB
Abraham Lincoln the Prairie Years,by Carl Sandburg,£38.09,https://wob.com/en-gb/rare-books/carl-sandburg/abraham-lincoln-the-prairie-years/1697460194IEV
The Red Men's Last Stand (Soldiers Of The Plains),by P. E. Byrne,£38.09,https://wob.com/en-gb/rare-books/p-e-byrne/the-red-men-s-last-stand-soldiers-of-the-plains/1696582801IEV
"Italy, A Modern History",by Denis Mack Smith,£38.09,https://wob.com/en-gb/rare-books/denis-mack-smith/italy-a-modern-history/1695214126LEE
A History of Minories: London,by Edward Murray Tomlinson,£38.09,https://wob.com/en-gb/rare-books/edward-murray-tomlinson/a-history-of-minories-london/1694705549LEE
Switchback. An Autobiography,by Brian Lunn,£38.09,https://wob.com/en-gb/rare-books/brian-lunn/switchback-an-autobiography/1692798678MXP
Men and Wives,by I. Compton Burnett,£38.09,https://wob.com/en-gb/rare-books/i-compton-burnett/men-and-wives/1690880958ADA
"Go Away, Dog",by Joan L. Nodset,£38.09,https://wob.com/en-gb/rare-books/joan-l-nodset/go-away-dog/1688124229ADA
The Poems of Khushhal Khan Khatak,by Evelyn Howell & Olaf Caroe,£38.09,https://wob.com/en-gb/rare-books/evelyn-howell-olaf-caroe/the-poems-of-khushhal-khan-khatak/1687349397DPB
Alice's Adventures in Wonderland,by Lewis Caroll,£38.09,https://wob.com/en-gb/rare-books/lewis-caroll/alice-s-adventures-in-wonderland/1683289591ADA
Henri de Toulouse-Lautrec Drawings And Sketches In Colour.,by Hanspeter Landolt (Ed.),£38.09,https://wob.com/en-gb/rare-books/hanspeter-landolt-ed/henri-de-toulouse-lautrec-drawings-and-sketches-in-colour/1683198610ADA
Record Interpreter,by Charles Trice Martin,£38.09,https://wob.com/en-gb/rare-books/charles-trice-martin/record-interpreter/1683115594ADA
Songs Of The Fields,by Francis Ledwidge,£38.09,https://wob.com/en-gb/rare-books/francis-ledwidge/songs-of-the-fields/1682366034BWD
Gulliver in Giantland,by Edith Robarts,£38.09,https://wob.com/en-gb/rare-books/edith-robarts/gulliver-in-giantland/1680246795ADA
Chemisorption,by D.O.Hayward & B.M.W.Trapnell,£38.09,https://wob.com/en-gb/rare-books/d-o-hayward-b-m-w-trapnell/chemisorption/1680195731DPB
Washington's Yesterdays,by L. McDonald,£38.09,https://wob.com/en-gb/rare-books/l-mcdonald/washington-s-yesterdays/1679593373LEE
Dead Indeed,by M. R. Hodgkin,£38.09,https://wob.com/en-gb/rare-books/m-r-hodgkin/dead-indeed/1671701879ADA
The History Of The Duke Of Cornwall's Light Infantry 1914-1919.,by Everard Wyrall,£38.09,https://wob.com/en-gb/rare-books/everard-wyrall/the-history-of-the-duke-of-cornwall-s-light-infantry-1914-1919/1671545494BIL
Book Name,Book Author,Price,URL
Coleman's Drive,by John Coleman,£38.09,https://wob.com/en-gb/rare-books/john-coleman/coleman-s-drive/1666007378CLB
Three Years Behind Barbed Wire,by Joan Coles,£38.09,https://wob.com/en-gb/rare-books/joan-coles/three-years-behind-barbed-wire/1664950082TMB
Curiosities of Medical Experience Vol. II,by J. G. Millingen,£38.09,https://wob.com/en-gb/rare-books/j-g-millingen/curiosities-of-medical-experience-vol-ii/1664521602BAB
Kidnap Castle,by Showell Styles,£38.09,https://wob.com/en-gb/rare-books/showell-styles/kidnap-castle/1645648755DPB
The Scarlet Plague.,by Jack London,£38.09,https://wob.com/en-gb/rare-books/jack-london/the-scarlet-plague/1644354578LEE
Golfer's Companion,by Frank Pennink,£38.09,https://wob.com/en-gb/rare-books/frank-pennink/golfer-s-companion/1637869842GEO
"The Antipope (Book one, Brentford Trilogy)",by Robert Rankin,£38.09,https://wob.com/en-gb/rare-books/robert-rankin/the-antipope-book-one-brentford-trilogy/1637759310MHP
The Young Irelanders,by T. F. O'Sullivan,£37.99,https://wob.com/en-gb/rare-books/t-f-o-sullivan/the-young-irelanders/1705672738BGB
The Changing Structure of International Law,by Wolfgang Friedmann,£37.99,https://wob.com/en-gb/rare-books/wolfgang-friedmann/the-changing-structure-of-international-law/1705589691BWS
Dante the Philosopher,"by Gilson, E",£37.99,https://wob.com/en-gb/rare-books/gilson-e/dante-the-philosopher/1705395290MEP
Romola,by George Eliot,£37.99,https://wob.com/en-gb/rare-books/george-eliot/romola/1704985016ALK
Meridiana: Noontide Essays,by Sir Herbert Maxwell,£37.99,https://wob.com/en-gb/rare-books/sir-herbert-maxwell/meridiana-noontide-essays/1704971328CAB
Monkey,by Wu Ch'Eng-En,£37.99,https://wob.com/en-gb/rare-books/wu-ch-eng-en/monkey/1704959030MHP
Roly's Dogs,by Kitty Barne,£37.99,https://wob.com/en-gb/rare-books/kitty-barne/roly-s-dogs/1704816293CAB
All Things Are Possible Through Prayer,by Charles L. Allen,£37.99,https://wob.com/en-gb/rare-books/charles-l-allen/all-things-are-possible-through-prayer/1704717241ABS
Speeding North With The Royal Scot (A Day In The Life Of A Locomotive Man),by Driver L. A. Earl,£37.99,https://wob.com/en-gb/rare-books/driver-l-a-earl/speeding-north-with-the-royal-scot-a-day-in-the-life-of-a-locomotive-man/1704388283CAB
A Horse from The Moor,by Lesley King,£37.99,https://wob.com/en-gb/rare-books/lesley-king/a-horse-from-the-moor/1704386776ABS
"The Sea, The Sea",by Iris Murdoch,£37.99,https://wob.com/en-gb/rare-books/iris-murdoch/the-sea-the-sea/1704297289CAB
Dover Front,by Reginald Foster,£37.99,https://wob.com/en-gb/rare-books/reginald-foster/dover-front/1703172399ABS
The Bank Book,by Maude Parker - R.W.A,£37.99,https://wob.com/en-gb/rare-books/maude-parker-r-w-a/the-bank-book/1703167125DPB
French Provincial Cooking,by Elizabeth David,£37.99,https://wob.com/en-gb/rare-books/elizabeth-david/french-provincial-cooking/1703087567CAB
Fairy Tales of Hans Christian Andersen,by Hans Christian Andersen,£37.99,https://wob.com/en-gb/rare-books/hans-christian-andersen/fairy-tales-of-hans-christian-andersen/1703080153ABS
The Burnout,by Sophie Kinsella,£37.99,https://wob.com/en-gb/rare-books/sophie-kinsella/the-burnout/1703075181ABS
"The Voyages Of David De Vries, Navigator And Adventurer",by Charles McKew Parr,£37.99,https://wob.com/en-gb/rare-books/charles-mckew-parr/the-voyages-of-david-de-vries-navigator-and-adventurer/1703008090CAB
Some of These Days,by Sophie Tucker,£37.99,https://wob.com/en-gb/rare-books/sophie-tucker/some-of-these-days/1702992040DPB
Jennings Abounding,"by Buckeridge,Anthony",£37.99,https://wob.com/en-gb/rare-books/buckeridge-anthony/jennings-abounding/1702911295DPB
A Lad of Grit,by Percy F. Westerman,£37.99,https://wob.com/en-gb/rare-books/percy-f-westerman/a-lad-of-grit/1702907299ABS
Make-Believe,by Elizabeth Goudge,£37.99,https://wob.com/en-gb/rare-books/elizabeth-goudge/make-believe/1702638576RHM
Foyles Fifty Years 1904-1954,by Anon,£37.99,https://wob.com/en-gb/rare-books/anon/foyles-fifty-years-1904-1954/1702637903CAB
Two in a Tangle,by Alice Massie,£37.99,https://wob.com/en-gb/rare-books/alice-massie/two-in-a-tangle/1702485533CAB
East Pakistan District Gazetteers,by S. N. H. Rizvi,£37.99,https://wob.com/en-gb/rare-books/s-n-h-rizvi/east-pakistan-district-gazetteers/1702471195MXP
Doctor in Chains,by George Moreton,£37.99,https://wob.com/en-gb/rare-books/george-moreton/doctor-in-chains/1702461871DPB
An Atheist's Values,by Richard Robinson,£37.99,https://wob.com/en-gb/rare-books/richard-robinson/an-atheist-s-values/1702452604ALK
The Works of William Paley Volume 2,by William Paley,£37.99,https://wob.com/en-gb/rare-books/william-paley/the-works-of-william-paley-volume-2/1702402906ABS
The Warrior - A Monthly Magazine Volume VIII January to December 1913,by Various,£37.99,https://wob.com/en-gb/rare-books/various/the-warrior-a-monthly-magazine-volume-viii-january-to-december-1913/1702315931DPB
Inventors of Our World,by Joachim G. Leithauser,£37.99,https://wob.com/en-gb/rare-books/joachim-g-leithauser/inventors-of-our-world/1702302656ABS
More Stories to Tell to the Nursery,by Margaret Law,£37.99,https://wob.com/en-gb/rare-books/margaret-law/more-stories-to-tell-to-the-nursery/1702301136ABS
Grandmother's Forget-Me-Nots,by Aimee de Venoix Dawson,£37.99,https://wob.com/en-gb/rare-books/aimee-de-venoix-dawson/grandmother-s-forget-me-nots/1702041474ABS
Far Away up the Nile,by John G Millais,£37.99,https://wob.com/en-gb/rare-books/john-g-millais/far-away-up-the-nile/1701965192ABS
Spinal Palpation,by Douglas Gates,£37.99,https://wob.com/en-gb/rare-books/douglas-gates/spinal-palpation/1701949336CRD
Selected Works Volume 3,by V. I. Lenin,£37.99,https://wob.com/en-gb/rare-books/v-i-lenin/selected-works-volume-3/1701414551ADA
Poems on Various Subjects.,"by Mrs Grant, Anne of Laggan",£37.99,https://wob.com/en-gb/rare-books/mrs-grant-anne-of-laggan/poems-on-various-subjects/1701333724ADA
Profitable Pig Breeding and Feeding,by Thomas Allen,£37.99,https://wob.com/en-gb/rare-books/thomas-allen/profitable-pig-breeding-and-feeding/1700752992IEV
The Ornithological Guide,by Charles Thorold Wood,£37.99,https://wob.com/en-gb/rare-books/charles-thorold-wood/the-ornithological-guide/1700749540DPB
How Many Miles to Cyprus,by Eric Allen,£37.99,https://wob.com/en-gb/rare-books/eric-allen/how-many-miles-to-cyprus/1700587025LEE
Illustrative Notes: International Sunday School Lessons,by Jesse Lyman Hurlbut & R. Remington Doherty,£37.99,https://wob.com/en-gb/rare-books/jesse-lyman-hurlbut-r-remingto/illustrative-notes-international-sunday-school-lessons/1700062282ABS
The Poetical Works Of Wordsworth,by William Wordsworth,£37.99,https://wob.com/en-gb/rare-books/william-wordsworth/the-poetical-works-of-wordsworth/1700046503MXP
The Irish Priests In The Penal Times (1660-1760),by Rev. William P.Burke,£37.99,https://wob.com/en-gb/rare-books/rev-william-p-burke/the-irish-priests-in-the-penal-times-1660-1760/1699550355BWS
Book Name,Book Author,Price,URL
The Historical Works of Master Ralph de Diceto Volume 1,by William Stubbs,£37.99,https://wob.com/en-gb/rare-books/william-stubbs/the-historical-works-of-master-ralph-de-diceto-volume-1/1699527405BWS
Historical Essays,by Lord Macaulay,£37.99,https://wob.com/en-gb/rare-books/lord-macaulay/historical-essays/1699514875ADA
The Pawnee. Mythology (Part I),by George A. Dorsey,£37.99,https://wob.com/en-gb/rare-books/george-a-dorsey/the-pawnee-mythology-part-i/1699370893BWK
Psychology of Maine De Biran,by F. C. T. Moore,£37.99,https://wob.com/en-gb/rare-books/f-c-t-moore/psychology-of-maine-de-biran/1699345245BWK
Duecento Sonetti In Dialetto Romanesco,by Guiseppe Gioachino Belli,£37.99,https://wob.com/en-gb/rare-books/guiseppe-gioachino-belli/duecento-sonetti-in-dialetto-romanesco/1699024823GEO
The Neglected Mountain,by Malcolm Saville,£37.99,https://wob.com/en-gb/rare-books/malcolm-saville/the-neglected-mountain/1698394787IEV
Poems Of Shelley,by Percy Bysshe Shelley,£37.99,https://wob.com/en-gb/rare-books/percy-bysshe-shelley/poems-of-shelley/1698321339MXP
The City of the Seven Hills,by H. Grattan Guinness,£37.99,https://wob.com/en-gb/rare-books/h-grattan-guinness/the-city-of-the-seven-hills/1698151961DPB
Montesquieu A Critical Biography,by Robert Shackleton,£37.99,https://wob.com/en-gb/rare-books/robert-shackleton/montesquieu-a-critical-biography/1697813376BGB
Fire Technology: Chemistry and Combustion,by David M.Wharry R.Hirst,£37.99,https://wob.com/en-gb/rare-books/david-m-wharry-r-hirst/fire-technology-chemistry-and-combustion/1697799961BGB
Notes & Sketches of an Architect Taken During a Journey in the North-West of Europe,by John Peto,£37.99,https://wob.com/en-gb/rare-books/john-peto/notes-sketches-of-an-architect-taken-during-a-journey-in-the-north-west-of-europ/1697638594LEE
The Classics of Magic: Coin Tricks Volume 1,by Tom Osborne,£37.99,https://wob.com/en-gb/rare-books/tom-osborne/the-classics-of-magic-coin-tricks-volume-1/1697536257ABS
The Comedians,"by Graham Greene, Francis Wheen",£37.99,https://wob.com/en-gb/rare-books/graham-greene-francis-wheen/the-comedians/1697472917CAB
You and Your Star,by Cheiro (Count Louis Hamon),£37.99,https://wob.com/en-gb/rare-books/cheiro-count-louis-hamon/you-and-your-star/1697199503MHP
Pugs (Foyle's Handbooks),by E. Fitch Daglish,£37.99,https://wob.com/en-gb/rare-books/e-fitch-daglish/pugs-foyle-s-handbooks/1697196265ABS
Match Fishing with Benny Ashurst (Angling Times S.),by Peter Collins,£37.99,https://wob.com/en-gb/rare-books/peter-collins/match-fishing-with-benny-ashurst-angling-times-s/1697194866GEO
"Live Stock Handbooks, No 3. Heavy Horses Breeds And Management.","by Herman Biddell, C.I.Douglas, Thomas Dykes, Etc",£37.99,https://wob.com/en-gb/rare-books/herman-biddell-c-i-douglas-tho/live-stock-handbooks-no-3-heavy-horses-breeds-and-management/1696948643CAB
Consider the Lilies,by Iain Crichton Smith,£37.99,https://wob.com/en-gb/rare-books/iain-crichton-smith/consider-the-lilies/1696503240CAB
Good Housekeeping's Cookery Compendium: Part 1: Basic Cookery - Part 2: Picture Cookery - Part 3: Cake Making,by Various,£37.99,https://wob.com/en-gb/rare-books/various/good-housekeeping-s-cookery-compendium-part-1-basic-cookery-part-2-picture-cooke/1696261857LEE
The Navy,by Admiral Sir Herbert Richmond,£37.99,https://wob.com/en-gb/rare-books/admiral-sir-herbert-richmond/the-navy/1695909790CRG
Twenty Teatime Tales,by Rose Fyleman,£37.99,https://wob.com/en-gb/rare-books/rose-fyleman/twenty-teatime-tales/1695898446IEV
"Richard Wagner - The Man, His Mind, and His Music",by Robert W.Gutman,£37.99,https://wob.com/en-gb/rare-books/robert-w-gutman/richard-wagner-the-man-his-mind-and-his-music/1695884676MEP
The Golden Book Of Nursery Rhymes (With Music),by T. C. Micklem,£37.99,https://wob.com/en-gb/rare-books/t-c-micklem/the-golden-book-of-nursery-rhymes-with-music/1694081752LEE
The Midnight Folk,by John Masefield,£37.99,https://wob.com/en-gb/rare-books/john-masefield/the-midnight-folk/1685622850TMB
Aircraft in War,by J. M. Spaight,£37.99,https://wob.com/en-gb/rare-books/j-m-spaight/aircraft-in-war/1684423771DPB
